Time,Head_Position_X,Head_Position_Y,Head_Position_Z,Hips_Position_X,Hips_Position_Y,Hips_Position_Z,LeftArm_Position_X,LeftArm_Position_Y,LeftArm_Position_Z,LeftFoot_Position_X,LeftFoot_Position_Y,LeftFoot_Position_Z,LeftForeArm_Position_X,LeftForeArm_Position_Y,LeftForeArm_Position_Z,LeftHand_Position_X,LeftHand_Position_Y,LeftHand_Position_Z,LeftLeg_Position_X,LeftLeg_Position_Y,LeftLeg_Position_Z,LeftShoulder_Position_X,LeftShoulder_Position_Y,LeftShoulder_Position_Z,LeftUpLeg_Position_X,LeftUpLeg_Position_Y,LeftUpLeg_Position_Z,RightArm_Position_X,RightArm_Position_Y,RightArm_Position_Z,RightFoot_Position_X,RightFoot_Position_Y,RightFoot_Position_Z,RightForeArm_Position_X,RightForeArm_Position_Y,RightForeArm_Position_Z,RightHand_Position_X,RightHand_Position_Y,RightHand_Position_Z,RightLeg_Position_X,RightLeg_Position_Y,RightLeg_Position_Z,RightShoulder_Position_X,RightShoulder_Position_Y,RightShoulder_Position_Z,RightUpLeg_Position_X,RightUpLeg_Position_Y,RightUpLeg_Position_Z,Spine1_Position_X,Spine1_Position_Y,Spine1_Position_Z,Spine3_Position_X,Spine3_Position_Y,Spine3_Position_Z
71167.70285712,0.000525080033672581,149.49994276290755,0.0009425116325891751,0.0,0.0,0.0,44.750283803078034,122.49975512701664,0.00010334852687033779,20.00168323230874,-215.00030420365772,-7.498674985790961,125.7492802225292,122.5000679244529,-5.002883949753131,189.87352650616174,122.50003649219435,-0.004685368651708705,20.000885339671864,-112.50004443573506,-2.500325181065829,12.50027728659233,122.49994283027425,0.00031173215630714594,20.000022846347587,5.929163615671309e-07,6.9213590152114e-06,-44.749727773688264,122.50031136790994,0.0003436858560985868,-19.99965017350379,-214.99928537299922,-7.497998844487763,-125.75036891024416,122.50038102306574,-5.001054554146139,-189.8765405970881,122.50030439626201,-0.003034056697666093,-20.000713921532405,-112.49943131464327,-2.4973707696353977,-12.499732024450497,122.50002937226047,0.00010819024301651531,-19.999971773364447,5.929163615676236e-07,6.921359015188096e-06,2.5157254815397024e-05,40.00000530397464,6.921359015173127e-06,8.68362381966457e-05,80.00002077605197,4.242183441066055e-05
71167.71119455522,0.48177357759975326,149.46625186925107,0.5943358453100577,0.0,0.0,0.0,44.81345663941456,122.39559269631295,-0.11809621916409212,15.456270509785734,-214.5785895728284,-10.98918739241386,104.14482570892774,100.80150470886421,-6.031951646551879,150.94631416911662,83.60779794607859,-1.7063067764268036,17.659360341110645,-112.33853141477323,-3.9912119493657032,12.563979336626497,122.47433847918147,-0.06294347034119468,19.99995903205679,2.436850189953092e-06,2.06074852737967e-05,-44.63066990165402,123.00270020779017,-0.6706420614879094,-24.288294251344084,-213.2378552437943,-8.000655088281283,-104.97529523667592,101.3222330791862,-4.896619354878206,-153.3733126155214,84.22699876837231,0.11528621979659998,-23.30327234841491,-111.85426007248232,3.4600331986487936,-12.432563341212983,122.52480687653828,0.14512565568445202,-19.999827115684965,2.436850189952576e-06,2.060748527331496e-05,-0.010677196866898504,40.000027203676844,2.0607485273205884e-05,-0.021543329665267983,80.00008191548433,0.005268948215307172
71167.71953199043,0.9303875661280486,149.4347904775507,1.1479298884822116,0.0,0.0,0.0,44.87241983279413,122.29830136190328,-0.2281869394385459,11.221817237853502,-214.1856132369178,-14.241864047463856,84.00192939419078,80.58742719425699,-6.992016887078641,114.65219526880813,47.376479153219655,-3.294628975006266,15.47810144495648,-112.18805120295218,-5.380367326954399,12.623438805059033,122.45045070856409,-0.12179495024771574,19.999896468550578,3.666193241390587e-06,3.204964051033742e-05,-44.51959523181741,123.47107731287932,-1.2959728514212963,-28.284520816944177,-211.59477072409464,-8.469469527666133,-85.60495848061925,81.59268734668518,-4.798721726167644,-119.33744935408704,48.57097582977731,0.22776091888752711,-26.381936265388486,-111.25232074688212,9.01357076139132,-12.369875605582326,122.54792179702974,0.28029273077818295,-19.999700939212044,3.6661932413891685e-06,3.204964050947139e-05,-0.020646525799817555,40.000046479988775,3.204964050932194e-05,-0.0416748154908153,80.00013692640529,0.010144073396118813
71167.72786942565,1.3188709721845626,149.40742387724598,1.6283625243368764,0.0,0.0,0.0,44.92370601030481,122.2135810247813,-0.32321278431044886,7.563236694920595,-213.8459420329161,-17.054424040062788,66.56128391688179,63.11534348534644,-7.825646099986709,83.22618601909411,16.060100608853695,-4.675575221390842,13.593649223612028,-112.05800083279344,-6.581740408171271,12.675164376172836,122.42970977041561,-0.1723854975241534,19.999838001941917,3.816521530442976e-06,3.910416237506187e-05,-44.42316794075456,123.8767651803392,-1.836884224441911,-31.740183486046803,-210.1701726045929,-8.874780232654162,-68.83216997265198,64.5391411387927,-4.713889913950906,-89.86437861533337,17.749736896302057,0.32741696595690084,-29.047042327434188,-110.73007114963656,13.822013197792579,-12.315365513768027,122.56797958048178,0.397277310299716,-19.999609081741966,3.816521530440904e-06,3.910416237393952e-05,-0.029253890878784983,40.00006708962613,3.910416237382386e-05,-0.05900047366944759,80.00018572624583,0.014382000361073163
71167.73620686086,1.6284530443157648,149.3854273341125,2.012906707624644,0.0,0.0,0.0,44.964970996303606,122.1452969576592,-0.39838881597444764,4.662286601855157,-213.5764904512252,-19.28823431283899,52.67414584931366,49.24332674213229,-8.493854741797376,58.20168808834363,-8.803329058361017,-5.785383710279274,12.099683348458097,-111.9548363516588,-7.536559706835368,12.716797356201397,122.4130896696872,-0.21203804007873242,19.99978849568591,2.672483985518022e-06,4.049516339084846e-05,-44.34592271305228,124.20020036372817,-2.266856651320241,-34.4854415541296,-209.03272973884296,-9.19589402787506,-55.475508022042376,50.99934665608205,-4.647334075135137,-66.39226920770086,-6.723117978704696,0.4080671470574493,-31.1687393729367,-110.31249152357003,17.65221807341782,-12.271534792288499,122.58403205504061,0.4903810062453634,-19.999563197109488,2.6724839855156356e-06,4.0495163389631175e-05,-0.03606609522974108,40.00009127962171,4.049516338963025e-05,-0.07261463554973405,80.00022686643268,0.01779113416583145
71167.74454429607,1.8509378444699855,149.3693606574898,2.291701235004197,0.0,0.0,0.0,44.99522512073522,122.09510297777234,-0.4515713220790021,2.5996527116378574,-213.38484947255148,-20.881945823747124,42.718374593987974,39.345988584214446,-8.979942167679102,40.259256136192754,-26.542418609014423,-6.596855513395836,11.037786918527091,-111.8814326412524,-8.21913092914013,12.747344248036137,122.40101280915933,-0.239517909581304,19.999754712110917,2.9867181703803637e-07,3.6029689118837416e-05,-44.28981679089168,124.43285817116913,-2.5742243295895735,-36.445484182516886,-208.21286833843416,-9.423088109267127,-45.89860634769905,41.3393533803312,-4.6023627605262725,-49.560243209863856,-24.186163973615823,0.4650059978540271,-32.6897746702599,-110.01061345675876,20.40205290282895,-12.239443817568104,122.59567083992827,0.5571000881096612,-19.999569280755576,2.9867181703569756e-07,3.602968911769502e-05,-0.04088839677608114,40.00011896819706,3.6029689117880655e-05,-0.0821025318144362,80.00025744263121,0.020293195968866813
71167.75288173129,1.9885117543392485,149.35908030707176,2.467490381050852,0.0,0.0,0.0,45.01480152712352,122.0624948509709,-0.48321913516954645,1.356480836224484,-213.2694027464446,-21.850228669302084,36.6055366705665,33.32412424324084,-9.289003587431804,29.23943586092268,-37.33508551687311,-7.118488244882027,10.398234850741845,-111.83713058181006,-8.636240589152152,12.767144002083525,122.39336106971297,-0.25501902222905315,19.999744011867005,-3.0020053081833174e-06,2.6480078760438733e-05,-44.254280752448935,124.57704003411902,-2.761912228444583,-37.63891126163753,-207.70335882196565,-9.557522842904945,-40.016949008853295,35.462814047629074,-4.580063640835825,-39.220273704822276,-34.81337923515869,0.4955913393400565,-33.62427971514055,-109.82173151984144,22.098003843087703,-12.218744861085124,122.60301589771856,0.598069975487898,-19.99962723034258,-3.0020053081852897e-06,2.6480078759524416e-05,-0.04376170925990998,40.00014803988771,2.648007875994366e-05,-0.08753605839633342,80.00027388211775,0.021920106514818224
71167.7612191665,2.0518864022382,149.35386453175738,2.5533370004135203,0.0,0.0,0.0,45.0251102095709,122.04521243092657,-0.4959414471361834,0.8317809745990102,-213.22091001176088,-22.27036617257209,33.862620101706874,30.690041410798997,-9.443927639838792,24.290017221822563,-42.05558607024223,-7.387840629670443,10.128963303250002,-111.81834931472555,-8.82134851105296,12.777619174286345,122.38957359447599,-0.2599253187185879,19.99976232916506,-6.772690518840075e-06,1.322795641284383e-05,-44.236677247342364,124.6439216019245,-2.8448350226424695,-38.16117070701362,-207.46593967788442,-9.609455962165905,-37.37635899385819,32.89414490213308,-4.579316220877437,-34.57500440633614,-39.463929295758184,0.4995385440770847,-34.045128030481195,-109.73182392649392,22.87217471471428,-12.207943072609705,122.60661874537408,0.616507720503824,-19.99973134241405,-6.772690518841453e-06,1.3227956412273405e-05,-0.04492254387952171,40.000175282551645,1.322795641293617e-05,-0.08939281281575012,80.0002732793566,0.02279283845037665
71167.7695566017,2.057425822353753,149.35260821018898,2.5691040312851214,0.0,0.0,0.0,45.028261628354194,122.03985218599706,-0.4937946117644938,0.8695426791430051,-213.22499462083243,-22.261445624903825,33.75953940374103,30.6985615210573,-9.479260290817662,24.095773190648952,-42.03968429427805,-7.461413804952757,10.149545131094579,-111.81954720813415,-8.82560447152711,12.78089571806162,122.38879738238208,-0.25643521821547755,19.999812241954846,-1.0496435123118145e-05,-2.1356339937354413e-06,-44.23300908354165,124.65054398502338,-2.8458738955975154,-38.15889193611738,-207.44165092920514,-9.59541879957254,-37.275486438557905,32.90628327849771,-4.5971048389271605,-34.39285332437096,-39.45135281355323,0.4788830063224817,-34.06431341384392,-109.71933551910246,22.926739580262282,-12.204795996791923,122.60731380044163,0.6173485144985831,-19.99987134460251,-1.0496435123118815e-05,-2.1356339938969515e-06,-0.04473980788562905,40.00019751455825,-2.1356339930232306e-06,-0.0884275814874642,80.0002547582091,0.023089446091085916
71167.77789403693,2.0239544998649586,149.35404032430534,2.53755640255889,0.0,0.0,0.0,45.02665029761042,122.04254228968259,-0.4815006288627007,1.2889528901035936,-213.26492664436853,-21.961219614581108,35.45131908127336,32.49189482888516,-9.434415037939683,27.13462672533292,-38.82495953239838,-7.403492759896396,10.366765385751066,-111.83429682654166,-8.707874081816609,12.779382795928894,122.39005431790228,-0.24714220886496827,19.999891966840888,-1.3679249087699069e-05,-1.8050633049719665e-05,-44.23870506948561,124.61647964540249,-2.7914129427131744,-37.8013703042798,-207.562357762861,-9.535052848293418,-38.902402192720665,34.662024999501035,-4.629037988890242,-37.24789440332325,-36.28818988574903,0.43766174135111263,-33.81112753133994,-109.75940114449216,22.49448798459833,-12.206755580643579,122.60605387852156,0.6062859929660611,-20.00003346691109,-1.3679249087699018e-05,-1.80506330494628e-05,-0.04364353776331295,40.000212508504816,-1.8050633048449153e-05,-0.08552765709071553,80.00022038338588,0.02300995579184917
