Time,Head_Position_X,Head_Position_Y,Head_Position_Z,Hips_Position_X,Hips_Position_Y,Hips_Position_Z,LeftArm_Position_X,LeftArm_Position_Y,LeftArm_Position_Z,LeftFoot_Position_X,LeftFoot_Position_Y,LeftFoot_Position_Z,LeftForeArm_Position_X,LeftForeArm_Position_Y,LeftForeArm_Position_Z,LeftHand_Position_X,LeftHand_Position_Y,LeftHand_Position_Z,LeftLeg_Position_X,LeftLeg_Position_Y,LeftLeg_Position_Z,LeftShoulder_Position_X,LeftShoulder_Position_Y,LeftShoulder_Position_Z,LeftUpLeg_Position_X,LeftUpLeg_Position_Y,LeftUpLeg_Position_Z,RightArm_Position_X,RightArm_Position_Y,RightArm_Position_Z,RightFoot_Position_X,RightFoot_Position_Y,RightFoot_Position_Z,RightForeArm_Position_X,RightForeArm_Position_Y,RightForeArm_Position_Z,RightHand_Position_X,RightHand_Position_Y,RightHand_Position_Z,RightLeg_Position_X,RightLeg_Position_Y,RightLeg_Position_Z,RightShoulder_Position_X,RightShoulder_Position_Y,RightShoulder_Position_Z,RightUpLeg_Position_X,RightUpLeg_Position_Y,RightUpLeg_Position_Z,Spine1_Position_X,Spine1_Position_Y,Spine1_Position_Z,Spine3_Position_X,Spine3_Position_Y,Spine3_Position_Z
70075.0515168,0.0001303756274768711,153.33272630490958,0.0032180130038486146,0.0,0.0,0.0,45.89869016611254,125.6419334595829,0.0009758333220619871,20.538354662650285,-220.5107513831615,-7.6927167413373585,128.9782019716809,125.64260387877609,-5.128127626137842,194.74665435136612,125.64268365091696,0.0013749728969091996,20.521097610957504,-115.38142385300297,-2.5699021070886894,12.822120594949258,125.64038637824386,0.001744781783348779,20.51280957680021,2.2704078105730416e-06,-5.067802777524873e-06,-45.89584063661122,125.64044084620336,0.003273156361487912,-20.52195399291319,-220.50820582653833,-7.686162255612554,-128.97141146966302,125.64024419912808,-5.124246481721048,-194.7417150161126,125.64027282525217,0.0032833104547653853,-20.511412484273936,-115.38376028757034,-2.498095801501733,-12.819210306401155,125.64114270312412,0.002626596112249629,-20.512828890447068,2.2704078105602116e-06,-5.067802777551191e-06,6.990532190965322e-05,41.0256557405522,-5.067802777737749e-06,0.00032577402183533,82.05126344149818,0.0004725831264273669
70075.05985421152,-1.2789556217266365,152.8481646062492,3.926561666072719,0.0,0.0,0.0,44.78973569425765,126.987604149752,2.478806218995904,31.383916977276556,-215.5859999601402,-21.643439110436397,109.91267505262397,105.75570062823068,-5.677559431244477,160.7027623499344,88.56148619195024,0.22766156239133617,29.291852868560067,-114.00451378552967,-4.344283946763045,11.909269345496892,125.45761424198251,3.505554808096876,20.51279506499428,-9.5945564725513e-06,5.2178639211732415e-06,-46.11928063200661,123.36715270448873,2.980431027770363,-21.400865227806566,-220.52070358566,-7.112462681053152,-108.49570310503009,101.71151082771874,-4.596758808681764,-157.4017088516778,84.25560315716095,-0.9068487346776639,-20.944873699929058,-115.38349838758941,-2.327212439647553,-13.386583883710193,125.19699432314947,1.3814177786148274,-20.51276556454285,-9.594556472578481e-06,5.217863920988614e-06,0.2081712650661908,41.02089955232696,5.217863920594656e-06,0.4728147945385796,82.0338035701072,0.14232022452555934
70075.06819162304,-2.4752867037074315,152.3947583779367,7.590451789505086,0.0,0.0,0.0,43.75273028272893,128.24334185697515,4.7942161428173575,41.50287540329658,-210.98576268821432,-34.67082962210533,92.11060168599583,87.21077377854496,-6.187267390242127,128.91132598997044,53.983808322779694,0.447394890436714,37.475021056987025,-112.71788411679128,-6.0102304144778165,11.055411669188901,125.28623272596361,6.777476089022614,20.51278932565191,-2.1984049792328313e-05,1.881506011415983e-05,-46.32894684882314,121.24322949395045,5.7624209169993845,-22.228590341248015,-220.53301731800033,-6.570088852580741,-89.37539684387697,79.39352312963814,-4.107137549205744,-122.53412404526642,45.65994656643306,-1.7644093730493629,-21.354001559694787,-115.3833997391439,-2.170998123545884,-13.917920876646113,124.78141166850938,2.6709439335163463,-20.512698662660025,-2.198404979236738e-05,1.881506011384114e-05,0.4024078612443603,41.016458656167316,1.8815060113345435e-05,0.9135807742051657,82.01748703071573,0.2748617091868808
70075.07652903456,-3.5182679069760496,151.99882424492432,10.775537172559115,0.0,0.0,0.0,42.8494613554965,129.33290122671195,6.809713869743701,50.287601040700345,-206.9855753773001,-45.99208026428984,76.65111918194954,71.1482368723999,-6.622797265812962,101.2941362864791,24.036516244498504,0.6566860571775576,44.573648235007376,-111.59719429590102,-7.479698867853901,10.311403336751242,125.13569994081374,9.62104901736239,20.5127928864906,-3.40825497364092e-05,3.567672575995548e-05,-46.51249035765783,119.39551914434843,8.18466502971911,-22.966074558290583,-220.5447541567204,-6.082597595798833,-72.76533108226045,60.05413380827303,-3.6843977374029526,-92.24669200106327,12.221813100057831,-2.5206201677390325,-21.720235855457744,-115.38352189962565,-2.037983871821513,-14.382036006370054,124.41875295831996,3.796355453998302,-20.512630245833776,-3.408254973645485e-05,3.567672575954242e-05,0.5710096290747902,41.01259984597829,3.5676725759143445e-05,1.2957443782314184,82.00328344218008,0.3903497252320845
70075.0848664461,-4.3587629283573035,151.67861400302763,13.330824965553314,0.0,0.0,0.0,42.123075128807194,130.20372726994293,8.430499241456575,57.323639623503226,-203.77612209380584,-55.06792662513125,64.28313717456089,58.351603043527064,-6.960307035199695,79.18419561871944,0.180367439369289,0.8529150757814349,50.24613332289468,-110.69451488183878,-8.6928583345202,9.712835708503803,125.01256552347633,11.900902475586253,20.51280462195459,-4.496044554803896e-05,5.5058573071462274e-05,-46.66101787353505,117.91172610204721,10.133965767640618,-23.587390901347145,-220.55567207580356,-5.665712420672041,-59.46607516028544,44.63322228991179,-3.345984657655865,-68.00079642173218,-14.43179844407172,-3.1376443316043368,-22.031399491252248,-115.38389212025767,-1.9346961009410106,-14.757002382450597,124.12597706674914,4.706182125449585,-20.51256338387671,-4.4960445548083274e-05,5.5058573071003155e-05,0.7058590726841121,41.00950863779848,5.5058573070952495e-05,1.6008106811247347,81.99186468004473,0.483491083494661
70075.09320385761,-4.973953916793962,151.44250530025812,15.188575387894563,0.0,0.0,0.0,41.5938112930047,130.832194075949,9.613777980689186,62.43072215522488,-201.44424917013518,-61.65580681228813,55.35051551607846,49.170251101785695,-7.188969582595537,63.19267622452763,-16.93394771686579,1.03487728743844,54.34016731428882,-110.03310731146229,-9.623878785790886,9.276532221379544,124.91981869671372,13.556108965194849,20.512822163552823,-5.372602978971178e-05,7.564534998854123e-05,-46.769931974227056,116.83172568187719,11.559625279957528,-24.08223817970117,-220.56563725127842,-5.325842595924363,-49.8438721044888,33.55007887430815,-3.0964174577311567,-50.46541764589815,-33.5756919917257,-3.5929311461997777,-22.282782353790356,-115.38449216426619,-1.8641777542122941,-15.032288804600425,123.91097665094496,5.377365970416366,-20.51250189190134,-5.37260297897451e-05,7.564534998808456e-05,0.8032981115066808,41.00727091642194,7.564534998863214e-05,1.8205130473838491,81.98353790203271,0.5519698784094061
70075.10154126913,-5.367224499925713,151.28906143445187,16.36327426781136,0.0,0.0,0.0,41.259058302343675,131.2233220230494,10.368137687726634,65.65862623831944,-199.9737004648507,-65.80626996098113,49.79400930695054,43.525532008345394,-7.310928437964786,53.2127550899402,-27.454200708767104,1.2025912615766607,56.89042732597522,-109.60769446477158,-10.280153696806975,9.000580276587268,124.85690783984496,14.599310744517151,20.512842502694316,-5.969005538816318e-05,9.575391324487714e-05,-46.83898710086795,116.14799198785255,12.472590506902234,-24.455397433471568,-220.57452778875475,-5.060399529296704,-43.832956673549916,26.710686509148985,-2.928745678648554,-39.521364808839586,-45.373657406859635,-3.881217698889696,-22.476719316351446,-115.38524758029868,-1.824682587700198,-15.208759416450217,123.77262499902747,5.814863279211957,-20.51244994878522,-5.96900553881755e-05,9.575391324446336e-05,0.8640837058336728,41.00587325494015,9.575391324579914e-05,1.9567010685029966,81.97824784602551,0.5963980635710237
70075.10987868065,-5.563852239900324,151.208668671232,16.937427838570372,0.0,0.0,0.0,41.09705219186197,131.40589218840714,10.744694581786058,67.24596705984678,-199.26240806611733,-67.81240473619488,47.21785282271918,40.985275357663454,-7.339223841269164,48.53860374434465,-32.18742284519978,1.356814919175127,58.08623859020825,-109.38935640865732,-10.69606022487845,8.86734127316366,124.8203350389246,15.10406301863387,20.512862555970294,-6.247444157742171e-05,0.00011354575086798496,-46.87168343835736,115.81363197972782,12.934711332671535,-24.723649845110433,-220.5821116633373,-4.859632421765609,-41.00725939470222,23.59704253320692,-2.8278175546802844,-34.392036422870156,-50.723594468211786,-4.0136866660473105,-22.620936366683786,-115.38602367884431,-1.8087934938229462,-15.296872585092006,123.70226166987743,6.046758463882583,-20.512411671508538,-6.247444157740465e-05,0.00011354575086763991,0.8926348567490477,41.00521914536273,0.00011354575086984541,2.0196022641843374,81.97563743188627,0.6197931828789752
70075.11821609217,-5.604047038792448,151.18617555895662,17.03916650552093,0.0,0.0,0.0,41.07288763101658,131.4246785361665,10.82312438021704,67.55618434524325,-199.15024004115642,-68.13006691097534,46.99729792599914,40.880414362701,-7.2944252810287455,48.057270838470416,-32.38219021968623,1.49843232633738,58.22055905443378,-109.33335159107635,-10.923325637756319,8.848348976880903,124.80462136996292,15.184848959645613,20.512879534531276,-6.202502214856307e-05,0.0001272026157285371,-46.87423402001094,115.75518467121098,13.04187879307578,-24.9111123573843,-220.587937098705,-4.709426737072537,-40.69607701933359,23.40704221175574,-2.7742938474325696,-33.85431876414142,-51.01515391394882,-4.0146968361652124,-22.726168820990228,-115.38663019312116,-1.803220366844091,-15.313736706385363,123.68608754500863,6.116589518149978,-20.5123907198924,-6.202502214851184e-05,0.00012720261572826872,0.8958364481612878,41.00515539472736,0.00012720261573128983,2.0250681166598348,81.97514512560436,0.6267633506654146
70075.1265535037,-5.535054529886909,151.20388610040894,16.81712366520283,0.0,0.0,0.0,41.14535089678531,131.33170148174946,10.695992773415202,67.00622727099451,-199.45038842047765,-67.28841779154095,48.400564864708386,42.43526953327074,-7.200785645972438,50.466136293227706,-29.48550493652268,1.6278807700062157,57.632748315191996,-109.38794988581886,-11.020324314527391,8.909879407070388,124.80340694807117,14.97465140061716,20.512891087668073,-5.854022108603147e-05,0.00013504509801279442,-46.85436509134631,115.88703904940077,12.905158476915657,-25.044081780257713,-220.59127474777802,-4.5944144256822135,-42.11518928985417,25.21079767810106,-2.748524208215602,-36.47761662950482,-47.85900447688502,-3.9170482601558794,-22.803623765710995,-115.3868361892243,-1.7895038699021115,-15.279755882886954,123.70787927739939,6.074747011622954,-20.512390017686926,-5.854022108594645e-05,0.00013504509801259297,0.8816930942088905,41.00550213330935,0.00013504509801623974,1.991478310749151,81.9761149537173,0.6225968975960361
