Time,Spine3_LeftShoulder_LeftArm_Angle,Spine3_LeftShoulder_LeftArm_Angle_Velocity,Spine3_RightShoulder_RightArm_Angle,Spine3_RightShoulder_RightArm_Angle_Velocity,LeftShoulder_LeftArm_LeftForeArm_Angle,LeftShoulder_LeftArm_LeftForeArm_Angle_Velocity,RightShoulder_RightArm_RightForeArm_Angle,RightShoulder_RightArm_RightForeArm_Angle_Velocity,Hips_LeftUpLeg_LeftLeg_Angle,Hips_LeftUpLeg_LeftLeg_Angle_Velocity,Hips_RightUpLeg_RightLeg_Angle,Hips_RightUpLeg_RightLeg_Angle_Velocity,LeftUpLeg_LeftLeg_LeftFoot_Angle,LeftUpLeg_LeftLeg_LeftFoot_Angle_Velocity,RightUpLeg_RightLeg_RightFoot_Angle,RightUpLeg_RightLeg_RightFoot_Angle_Velocity,Hips_Spine1_Spine3_Angle,Hips_Spine1_Spine3_Angle_Velocity,Spine1_Spine3_Head_Angle,Spine1_Spine3_Head_Angle_Velocity
68255.51732856,73.60935694905798,3.811885584685797,73.6298759852526,-47.32404839745925,2.6139786773242055,2529.073669987198,2.580411421835896,2603.7551236145564,90.14115408960407,-345.96359892651776,89.95851493666203,101.31752575102382,1.4029962355956658,287.48675969738406,1.5141921967392467,13.662495395498064,-0.002410840135793087,5.9782906581164825,-0.04139655772484983,101.52810646352458
68255.52566487913,73.6411226622637,3.546282276932118,73.23550891527377,-44.36856636665311,23.68959259388419,2370.9222681518477,24.278370785290534,2441.0726018873843,87.25812409854976,-324.28484326618815,90.80282765125389,94.96210795873395,3.798719233073866,269.4796220267639,1.6280463250350639,12.798596115569337,0.04740824868184426,5.606017930283358,0.804670996137855,95.19109948178044
68255.53400119825,73.66846165367352,3.01507566142476,72.89039987914171,-38.45760230504254,42.129349813188334,2054.619464481148,43.26495478662564,2115.7075584330396,84.73640670183427,-280.9273319455306,91.54121673597426,82.25127237415336,5.894323269375064,233.46534668552349,1.7275021319987356,11.070797555711893,0.09102279203559623,4.861472474617111,1.5451217669714907,82.51708551829216
68255.54233751737,73.69137392328744,2.483869045916549,72.5945488768564,-32.54663824343197,57.93325033523665,1738.3166608104475,59.54016342584119,1790.3425149786951,82.57600189945758,-237.5698206248731,92.17368219082311,69.54043678957191,7.689808344499258,197.45107134428312,1.812559617630262,9.342998995854451,0.12843278992546278,4.1169270189508635,2.1799557547760577,69.8430715548039
68255.55067383651,73.70985947110546,1.9526624304202755,72.34795590841784,-26.63567418181202,71.10129416002913,1422.0138571397601,73.10399670293722,1464.977471524367,80.77690969141972,-194.21230930420194,92.70022401580046,56.82960120500496,9.185174458446449,161.43679600304444,1.883218781929643,7.6152004359973136,0.15963824235144394,3.372381563284645,2.7091729595515557,57.16905759131603
68255.55901015563,73.72391829712778,1.396342034826148,72.1506209738262,-20.702497268035813,81.63348128756598,1100.4139603567355,83.95645461791398,1134.3744186718445,79.33913007772088,-150.63632874222492,93.12084221090653,44.05688504298013,10.380421611216665,125.21950416170817,1.939479624896884,5.877730458023587,0.1846391493135402,2.6246173991360733,3.1327733812979917,44.44122195881657
68255.56734647475,73.73313183835256,0.8136912943822949,72.00291428728391,-14.3940744709829,89.44152683264139,760.3155035279173,92.01023701413463,784.6673602507329,78.26630421238264,-104.32591467985077,93.43450543318346,30.481252567301453,11.272166194474918,86.7404625892279,1.9811809562300362,4.030725921123288,0.2033818656703785,1.8298238816488654,3.4498599921984985,30.911718811673516
68255.57568279387,73.73747981870082,0.27297356333093603,71.91071973264314,-8.078712804103532,94.3054063463646,427.6550259714844,97.03424395542619,442.2188001321828,77.6003648330567,-58.066884760821154,93.62886308702822,16.9162328166243,11.826095987703797,48.345699199267216,2.0066583902489388,2.186983049738105,0.21513621400768795,1.0350036370601075,3.6479686948258836,17.37935043838359
68255.584019113,73.73768139774141,-0.16578929264142062,71.86826907388219,-2.648605961520616,96.5691105988328,146.03395672813804,99.38055034967101,152.08282925692686,77.29852279970228,-18.354250054121906,93.71644264679387,5.269115716422164,12.077927847796039,15.405244078133613,2.0176306737256713,0.6066134178835814,0.22063192628804695,0.35193630272457366,3.739515832838225,5.74948387197173
68255.59235543212,73.73471666382346,-0.4799394874149243,71.86657629995113,1.5873678708484817,96.7393056251669,-69.5480693658709,99.56895777637497,-70.24936591149185,77.294460665488,12.55919726483313,93.71668168230192,-3.7979068422811224,12.08285005567269,-10.220130744448674,2.016768613880332,-0.6189505466384126,0.22100181905309751,-0.18077895348350748,3.7437934260254124,-3.3189174009543976
