Time,Spine3_LeftShoulder_LeftArm_Angle,Spine3_LeftShoulder_LeftArm_Angle_Velocity,Spine3_RightShoulder_RightArm_Angle,Spine3_RightShoulder_RightArm_Angle_Velocity,LeftShoulder_LeftArm_LeftForeArm_Angle,LeftShoulder_LeftArm_LeftForeArm_Angle_Velocity,RightShoulder_RightArm_RightForeArm_Angle,RightShoulder_RightArm_RightForeArm_Angle_Velocity,Hips_LeftUpLeg_LeftLeg_Angle,Hips_LeftUpLeg_LeftLeg_Angle_Velocity,Hips_RightUpLeg_RightLeg_Angle,Hips_RightUpLeg_RightLeg_Angle_Velocity,LeftUpLeg_LeftLeg_LeftFoot_Angle,LeftUpLeg_LeftLeg_LeftFoot_Angle_Velocity,RightUpLeg_RightLeg_RightFoot_Angle,RightUpLeg_RightLeg_RightFoot_Angle_Velocity,Hips_Spine1_Spine3_Angle,Hips_Spine1_Spine3_Angle_Velocity,Spine1_Spine3_Head_Angle,Spine1_Spine3_Head_Angle_Velocity
76501.16872272,73.53432135525753,-80.58332533340831,73.62779364142784,41.35965431456327,3.923969126562698,2521.6394162890306,3.8173953277590105,2383.037169401429,89.9104314092444,-92.23370418138813,89.71402561055864,-365.73088651137766,1.526868142529518,-14.216186409452627,1.8466244357019739,305.1987619667646,0.0021927791435664284,1.7026279001463938,0.060792722339106126,59.17435922181009
76501.17705986068,72.8627936441458,-74.99299907332471,73.97245742738254,38.25191218508053,24.937630928971288,2362.688265502479,23.676038406104247,2234.4798207976587,89.14181720773283,-85.04888759300854,86.66626822296382,-344.03104315983114,1.4083999224507462,-13.635724307234135,4.389947452091679,290.46886058390123,0.01638134497811971,1.6131685684965626,0.553912382520857,55.57199240710411
76501.18539700136,72.28443803736879,-63.81234655315751,74.26532551117919,32.036427926114186,43.30210688493735,2044.785963929376,41.05872567438665,1937.3651235901182,88.49294994936092,-70.67925441624851,83.98017489122812,-300.6313564567381,1.2996060707422825,-12.474800102797161,6.687772112100328,261.0090578181743,0.029078921951842474,1.4342499051969002,0.9869925957908413,48.367258777692136
76501.19373414204,71.7992545349265,-52.63169403299116,74.50639789281777,25.820943667148697,59.01739699446089,1726.8836623562736,55.96545713260622,1640.2504263825786,87.96382963412869,-56.30962123948848,81.65574561535152,-257.2316697536442,1.2004865874041268,-11.313875898360202,8.740098415727918,231.5492550524475,0.040285510064734714,1.2553312418972375,1.3600333621490592,41.16252514828016
76501.20207128272,71.40724313681893,-41.45104151281373,74.69567457229833,19.605459408195998,72.08350125754191,1408.9813607831857,68.39623278076296,1343.1357291750494,87.55445626203611,-41.93998806271736,79.69298039533405,-213.83198305053924,1.1110414724362792,-10.152951693923109,10.546926362974453,202.08945228672263,0.05000110931679643,1.076412578597585,1.6730346815955106,33.95779151886859
76501.2104084234,71.10840384304628,-30.14480839146927,74.83315554962104,13.424286617834014,82.50041967418065,1085.6259308356216,78.35105261885704,1040.9087059963374,87.2648298330834,-27.19085211274802,78.09187923117587,-170.39592135626833,1.0312707258387417,-9.296294213186963,12.108255953839961,172.69676684817526,0.0582257197080278,0.8944208536174091,1.9259965541302024,26.69619579042789
76501.21874556408,70.90482966362778,-18.123534433791804,74.91941268259556,6.805455896134447,90.17726677146894,743.6338897141064,85.74471121403525,721.3855991613502,87.10127539349031,-11.550920679505907,76.85304837272957,-124.2337899640961,0.9561032355498298,-8.342269365837597,13.42520581044404,141.5967171370913,0.06490812354375325,0.7026638730713628,2.117971278102642,18.991867917758295
76501.22708270478,70.80634493581641,-6.21914853550976,74.94657981455661,0.051548821796529865,94.89431783608242,409.2865158012742,90.37414593821288,409.1249001251751,87.07231448842496,3.565850261753951,76.0213160651076,-77.83842475947154,0.8922329030747818,-6.870863061683603,14.46820123945815,110.30476725263317,0.06993678425921718,0.5158246636016728,2.2425276860928407,11.338519178435593
76501.23541984546,70.80117718803595,3.8814565060957307,74.9202718296255,-5.798997461768636,96.99870870149017,126.48488238974437,92.56345954945483,144.8808385692837,87.16070623118621,16.08419982761319,75.55574129340505,-37.712715198534,0.8415888511884364,-5.1515174939255575,15.263618597987927,82.93755079348976,0.0735052012704478,0.3571086863893441,2.3069465977432353,4.787382937917215
76501.24375698614,70.87103587758467,11.544402095369435,74.84992985686047,-10.356643191595936,97.00239920924483,-89.5308206403081,92.78882658103427,-57.357117594337126,87.34038448555185,25.149634415501794,75.3927708117987,-6.004779929002666,0.8063742781760225,-3.1544146240227344,15.85049375268298,60.606019990292275,0.07588859569903958,0.2335799734553673,2.3223174017247943,-0.302538434067845
76501.25209412682,70.99358388962544,16.44599475534477,74.74766110976557,-13.382252001357813,95.50652835748504,-232.63372817539107,91.60750758954921,-192.12088502854954,87.57986680477791,30.337414634863933,75.45566162792167,16.28904763333253,0.7890152741213908,-0.8632646326011639,16.273718931159465,43.626395193233236,0.07739820082803725,0.1469215384702638,2.301904290508771,-3.7719748614918824
76501.2604312675,71.14513579017375,18.579237696259554,74.6268923235045,-14.800244014415682,93.12517040632164,-305.2696576902966,89.58681183055845,-261.89692025243573,87.84600806279958,31.66550480655758,75.6642549390209,29.28718592710709,0.7919865342993364,1.710348847621741,16.577600339236866,31.62244467164726,0.07833728800687731,0.09404138289927033,2.259451154033263,-5.654890460498674
76501.26876840818,71.30323785122977,18.22182320922252,74.50099037619198,-14.69385345508158,90.41870072931343,-316.86604384410714,87.24255891867529,-275.5840092913729,88.10762521822053,29.55405608811816,75.94378139337346,34.04518940437271,0.8175210882484198,4.5150696555418905,16.80075967568692,23.725272715459127,0.07896555720969176,0.06834980650092387,2.2076561161671266,-6.147281329562215
