Time,Spine3_LeftShoulder_LeftArm_Angle,Spine3_LeftShoulder_LeftArm_Angle_Velocity,Spine3_RightShoulder_RightArm_Angle,Spine3_RightShoulder_RightArm_Angle_Velocity,LeftShoulder_LeftArm_LeftForeArm_Angle,LeftShoulder_LeftArm_LeftForeArm_Angle_Velocity,RightShoulder_RightArm_RightForeArm_Angle,RightShoulder_RightArm_RightForeArm_Angle_Velocity,Hips_LeftUpLeg_LeftLeg_Angle,Hips_LeftUpLeg_LeftLeg_Angle_Velocity,Hips_RightUpLeg_RightLeg_Angle,Hips_RightUpLeg_RightLeg_Angle_Velocity,LeftUpLeg_LeftLeg_LeftFoot_Angle,LeftUpLeg_LeftLeg_LeftFoot_Angle_Velocity,RightUpLeg_RightLeg_RightFoot_Angle,RightUpLeg_RightLeg_RightFoot_Angle_Velocity,Hips_Spine1_Spine3_Angle,Hips_Spine1_Spine3_Angle_Velocity,Spine1_Spine3_Head_Angle,Spine1_Spine3_Head_Angle_Velocity
77057.20683072,73.5757014258437,-21.615291309765894,73.6287141540017,20.408374620914174,4.181595751081994,2704.109862812887,4.090834777736078,2586.63337309943,89.75120179233231,-268.64599812220376,90.10371738193209,110.22102601085749,1.7437494139817717,211.23607560536033,1.598812885788512,31.971271814898234,0.012166839977799045,12.09008010221164,0.033923695166754385,37.65134318882096
77057.21516769874,73.39557399826232,-20.9736279678026,73.79878394250932,19.760615922106126,26.715844607856052,2534.368464116105,25.646112886897996,2424.4053347104423,87.51248514131395,-252.28598665779998,91.02222593202256,103.58070542497472,3.504050044026441,198.15801668537406,1.865240150912664,30.26414852096715,0.11291750749622939,11.43389607589014,0.347684888406929,35.24737028760706
77057.22350467749,73.22614095971366,-19.690301283874305,73.95805775270347,18.46509852449003,46.42107015301708,2194.885666722542,44.49759035624345,2099.9492579324674,85.54643534803564,-219.56596372899156,91.83006247234833,90.30006425320835,5.046383025404673,172.00189884540166,2.1032153611379645,26.84990193310494,0.20273177457596803,10.121528023247132,0.6213798666268721,30.439424485179273
77057.23184165623,73.06740231019775,-18.40697459994516,74.10653558458415,17.169581126873936,63.297272386565076,1855.4028693289788,60.645267185772454,1775.4931811544927,83.85305241249742,-186.845940800184,92.52722700290937,77.01942308144197,6.370748358116469,145.84578100542922,2.312738516464413,23.435655345242736,0.2816096412170149,8.809159970604123,0.8550086298265835,25.631478682751478
77057.240178635,72.91935804971457,-17.123647916008338,74.24421743815137,15.874063729271484,77.34445130850006,1515.9200719354299,74.089143375485,1451.037104376534,82.43233633469924,-154.12591787136364,93.1137195237057,63.73878190968924,7.477146042161826,119.68966316545803,2.49380961689201,20.021408757380918,0.34955110741937007,7.496791917961188,1.0485711780060634,20.8235328803239
77057.24851561374,72.78200817826428,-15.926110788934977,74.37110331340534,14.600992069130143,88.56260691882224,1169.7274737343578,84.82921892538135,1120.5914117215448,81.28428711464136,-121.2899201400262,93.58954003473752,50.47774793634517,8.36557607754077,93.26672933655358,2.6464286624207616,16.203104057513293,0.4065561731830347,6.192478664717816,1.2020675111653152,15.98220381958778
77057.25685259249,72.65392286989899,-14.653357703241738,74.4875673059702,13.269995798382297,96.83990920407268,804.0347271187562,92.76566690417741,771.354028996717,80.4108376656988,-86.39850852300015,93.95501532264478,36.367871387039656,9.031591531104386,65.23812976072882,2.7638613511838983,12.272420252745198,0.452759085164667,4.805915747035918,1.3149412416658597,10.838671734207544
77057.26518957123,72.53778554987692,-13.238949397302235,74.59226991004505,11.912837108814927,101.96318570413484,448.2320502022327,97.68511940865997,430.77442786592997,79.84431197259136,-51.474091681082825,94.19567122452152,22.12568885614985,9.452878240219583,37.493234188654796,2.850968999966515,9.05219382295991,0.4866547689669667,3.3977958421263454,1.3827120400687742,5.716416689830743
77057.27352654998,72.43327371327729,-11.877587105278451,74.68611459111712,10.676631842729307,104.3104433741099,148.16652775824423,99.94524070194291,143.08174677987665,79.55293613768076,-21.408456048075664,94.32377680358061,9.77755676356253,9.656478767581966,13.836962789577925,2.91473124823323,6.782681187263675,0.5093890158667728,2.1658611348329293,1.4102148531630387,1.332160838478882
77057.28186352873,72.33982576478894,-10.582787265304887,74.77021377409054,9.565986254107202,104.43262783343891,-80.34315259903167,100.06981518832458,-76.47010018851859,79.4875043717901,2.137274987804858,94.35863050391423,-0.002196152194926526,9.683494286712548,-4.402579918959901,2.9640136864209095,5.606197881648942,0.5227524545475155,1.1706245141292881,1.404914720710089,-2.0623552353930874
77057.29020050747,72.2568939255222,-9.34111543614165,74.84554769535224,8.549599411439601,102.9713908307927,-231.31861718913797,98.67073903213426,-221.9830565403882,79.58855738747751,18.38396197833248,94.32374020104403,-6.886052892502619,9.5831024355993,-16.631178169909653,3.008167879594046,5.495604773643379,0.5288994244355942,0.4385566465505586,1.3758422659064873,-4.3468068353009315
77057.29853748623,72.18414050751991,-8.12151629032627,74.91270709761453,7.57332303376387,100.57731754695328,-307.90855138947904,96.37009757931811,-296.27672895881886,79.79390373809564,27.414995386215537,94.24386295570585,-10.886364015300956,9.40630798388072,-22.969888381275645,3.0556070993149658,6.264230725105424,0.5300617319900248,-0.03612050632883168,1.33246794012174,-5.530673148663614
77057.30687446498,72.12153532068344,-6.888441924347717,74.97176974591497,6.577462991546383,97.83958164096805,-320.5640082903187,93.73279354948728,-309.18433875458817,80.04547397724777,30.048093146814097,94.14230080078902,-12.305767217507082,9.20027096257804,-24.145510088413253,3.1125717250124696,7.599462471741605,0.5282974159967804,-0.2854188775191324,1.283664380095427,-5.735421562272105
77057.31521144373,72.06933314211412,-5.615972898784776,75.02233148080697,5.514644850733816,95.23458407544797,-284.54758739362376,91.21702526674164,-275.1992729377329,80.29470529054254,27.629084842371583,94.03876683541407,-11.657081321280032,9.0038828157405,-21.315941841403685,3.182264807177326,9.114362925278332,0.5253047506980393,-0.35876333905873636,1.2368775807505383,-5.164797160911405
77057.32354842247,72.02793577237036,-4.299909640490398,75.0636804934272,4.3646094528452295,93.09712185107432,-217.24415799914084,89.14613900052507,-210.915103039778,80.50595872462063,21.78640979627346,93.94801611210102,-9.56788249987028,8.845005265221312,-15.862997154107177,3.2644777737671085,10.40903032561701,0.5223180270124681,-0.3130707035154212,1.1975844274135703,-4.068753874460609
77057.33188540122,71.99766798143928,-2.965214685493436,75.09507497168772,3.1430390399063413,91.61384810879562,-135.68073451482292,87.70177354941201,-132.64952324516173,80.65781212048043,14.185925182199242,93.8793021270829,-6.685249329840417,8.739499529838714,-9.18603820534706,3.3557486459376094,11.132099071712833,0.5200869056394489,-0.20340439334753269,1.1690650161761948,-2.706773583032067
77057.34022237996,71.97851552761213,-1.6671256762074904,75.11606447742564,1.9027662632538522,90.83577627582727,-54.55352751968206,86.9353136131057,-54.54139669257529,80.74239081099061,6.320158314759112,93.83659528993701,-3.5939483299708286,8.691904628465528,-2.5252260167616214,3.4500127582956557,11.03298590636312,0.5189279537900092,-0.07556996435876817,1.1524715343630358,-1.3156147397328466
